pair_id,partition,peak_id,match_bin_index,match_bin_low_kev,positive_label,positive_source,positive_hdf5,positive_row,positive_event_id,positive_energy_kev,positive_qc_status,negative_label,negative_source,negative_hdf5,negative_row,negative_event_id,negative_energy_kev,negative_qc_status,source_weight
ba356_train_00011235,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103342_thr10_1.h5,9522,10106,356.0588684082031,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_203714_thr10_1.h5,59596,71208,356.1524658203125,PASS,1.0
ba356_train_00011236,train,ba133_356kev,707,353.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101621_thr10_1.h5,66621,70268,353.8909606933594,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,23857,24661,353.81866455078125,WARN,1.0
ba356_train_00011237,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,2486,2862,357.26824951171875,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_210848_thr10_1.h5,76203,81476,357.27581787109375,PASS,1.0
ba356_train_00011238,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_195343_thr10_1.h5,20803,36523,354.3078308105469,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_230248_thr10_1.h5,41243,43912,354.22686767578125,WARN,1.0
ba356_train_00011239,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103749_thr10_1.h5,70633,75022,357.05780029296875,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_132052_thr10_1.h5,84896,90252,357.0432434082031,PASS,1.0
ba356_train_00011240,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,45985,48777,355.75616455078125,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_174057_thr10_1.h5,3854,4052,355.9027099609375,PASS,1.0
ba356_train_00011241,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,4326,8230,356.1724853515625,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_132847_thr10_1.h5,31239,33293,356.431640625,WARN,1.0
ba356_train_00011242,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_104154_thr10_1.h5,84362,89418,356.4946594238281,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,35854,36990,356.04205322265625,WARN,1.0
ba356_train_00011243,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_172028_thr10_1.h5,42213,94693,354.9344482421875,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_132052_thr10_1.h5,4925,5229,354.959716796875,PASS,1.0
ba356_train_00011244,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,43300,44326,356.0204162597656,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_112023_thr10_1.h5,73464,88761,356.1173095703125,PASS,1.0
ba356_train_00011245,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103342_thr10_1.h5,68992,73088,354.1642761230469,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_100143_thr10_1.h5,32521,39886,354.0655212402344,PASS,1.0
ba356_train_00011246,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,48565,51493,355.24517822265625,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_151913_thr10_1.h5,74238,99147,355.39727783203125,WARN,1.0
ba356_train_00011247,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_104154_thr10_1.h5,66935,70933,354.37445068359375,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_160047_thr10_1.h5,37134,49700,354.33758544921875,WARN,1.0
ba356_train_00011248,train,ba133_356kev,715,357.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_104154_thr10_1.h5,31307,33209,357.5499572753906,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_184819_thr10_1.h5,24300,25553,357.6593322753906,PASS,1.0
ba356_train_00011249,train,ba133_356kev,707,353.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101223_thr10_1.h5,31587,33989,353.8283996582031,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_205358_thr10_1.h5,39790,42491,353.9497375488281,PASS,1.0
ba356_train_00011250,train,ba133_356kev,707,353.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_104154_thr10_1.h5,59788,63394,353.87896728515625,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_144429_thr10_1.h5,80808,83127,353.9141845703125,PASS,1.0
ba356_train_00011251,train,ba133_356kev,707,353.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,27210,27834,353.8558654785156,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_132450_thr10_1.h5,36559,38873,353.74578857421875,PASS,1.0
ba356_train_00011252,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103342_thr10_1.h5,65844,69769,355.93505859375,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_111211_thr10_1.h5,63423,76395,355.66778564453125,PASS,1.0
ba356_train_00011253,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_195343_thr10_1.h5,47771,83705,356.50390625,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_204120_thr10_1.h5,81678,98825,356.9919738769531,WARN,1.0
ba356_train_00011254,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101621_thr10_1.h5,12840,13530,354.01348876953125,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_141804_thr10_1.h5,57186,58982,354.10565185546875,WARN,1.0
ba356_train_00011255,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,28464,52946,356.10797119140625,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_120445_thr10_1.h5,49467,59260,356.0220947265625,PASS,1.0
ba356_train_00011256,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,60765,62225,354.3608703613281,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_192054_thr10_1.h5,55091,73549,354.04217529296875,WARN,1.0
ba356_train_00011257,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_104154_thr10_1.h5,25238,26754,357.030517578125,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_200734_thr10_1.h5,7957,8178,357.3470764160156,WARN,1.0
ba356_train_00011258,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101621_thr10_1.h5,62173,65580,355.005859375,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_152732_thr10_1.h5,12755,17020,355.0709533691406,WARN,1.0
ba356_train_00011259,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,77585,81852,355.31085205078125,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_161723_thr10_1.h5,44904,58570,355.4188232421875,PASS,1.0
ba356_train_00011260,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200802_thr10_1.h5,49967,97615,354.4255676269531,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_100549_thr10_1.h5,47796,57036,354.15399169921875,PASS,1.0
ba356_train_00011261,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_104154_thr10_1.h5,33866,35919,354.8415222167969,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_174057_thr10_1.h5,52909,55639,354.6389465332031,PASS,1.0
ba356_train_00011262,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200044_thr10_1.h5,33329,71326,354.8154296875,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_193106_thr10_1.h5,34520,46776,354.7417297363281,WARN,1.0
ba356_train_00011263,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_195343_thr10_1.h5,31706,55554,354.0733642578125,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_180957_thr10_1.h5,69709,73580,354.4757080078125,PASS,1.0
ba356_train_00011264,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200044_thr10_1.h5,32245,68982,355.8910827636719,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_184819_thr10_1.h5,67601,71137,355.5307922363281,PASS,1.0
ba356_train_00011265,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101223_thr10_1.h5,88961,95631,355.8759460449219,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_112023_thr10_1.h5,28664,34487,355.8057861328125,PASS,1.0
ba356_train_00011266,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101621_thr10_1.h5,74276,78330,355.1091003417969,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_210848_thr10_1.h5,61820,66096,355.3099365234375,PASS,1.0
ba356_train_00011267,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200802_thr10_1.h5,15382,30271,354.4257507324219,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_132450_thr10_1.h5,59021,63194,354.3507385253906,PASS,1.0
ba356_train_00011268,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101621_thr10_1.h5,28539,30162,354.9771728515625,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_173120_thr10_1.h5,10638,11167,354.7618713378906,PASS,1.0
ba356_train_00011269,train,ba133_356kev,707,353.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101621_thr10_1.h5,39970,42198,353.9190979003906,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_115211_thr10_1.h5,22927,28377,353.9364929199219,PASS,1.0
ba356_train_00011270,train,ba133_356kev,715,357.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,9573,9791,357.5791015625,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_120445_thr10_1.h5,41566,49843,357.5487365722656,PASS,1.0
ba356_train_00011271,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,25437,47339,356.2861328125,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_174057_thr10_1.h5,54210,57008,356.4456481933594,PASS,1.0
ba356_train_00011272,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,71915,73633,356.0312194824219,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_160047_thr10_1.h5,5141,6814,356.3819274902344,WARN,1.0
ba356_train_00011273,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,60169,63619,355.05035400390625,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_140032_thr10_1.h5,39108,40336,355.3460388183594,WARN,1.0
ba356_train_00011274,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103749_thr10_1.h5,83581,88765,355.1368103027344,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_205358_thr10_1.h5,35575,37998,355.04193115234375,PASS,1.0
ba356_train_00011275,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_195343_thr10_1.h5,50178,87883,356.92730712890625,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_180009_thr10_1.h5,45994,48400,356.99981689453125,PASS,1.0
ba356_train_00011276,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,65811,67385,355.42083740234375,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_224419_thr10_1.h5,10152,10787,355.2480163574219,PASS,1.0
ba356_train_00011277,train,ba133_356kev,707,353.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_172028_thr10_1.h5,1815,4145,353.89788818359375,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_172631_thr10_1.h5,30915,32504,353.97125244140625,WARN,1.0
ba356_train_00011278,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_104154_thr10_1.h5,40664,43169,354.85992431640625,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_225146_thr10_1.h5,37464,40209,354.73272705078125,WARN,1.0
ba356_train_00011279,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103342_thr10_1.h5,10800,11461,355.1331787109375,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_143541_thr10_1.h5,6858,7065,355.0041809082031,WARN,1.0
ba356_train_00011280,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,3729,3814,354.38555908203125,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_143541_thr10_1.h5,23525,24212,354.1629943847656,WARN,1.0
ba356_train_00011281,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,2822,2885,357.2763977050781,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_100143_thr10_1.h5,69690,85651,357.2275695800781,PASS,1.0
ba356_train_00011282,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101223_thr10_1.h5,71068,76429,354.1958923339844,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_175035_thr10_1.h5,44534,46935,354.2616882324219,PASS,1.0
ba356_train_00011283,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_104154_thr10_1.h5,37845,40161,357.0697326660156,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,50121,65699,357.2694091796875,WARN,1.0
ba356_train_00011284,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,32925,33692,354.5501708984375,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_183003_thr10_1.h5,15690,20664,354.6200866699219,PASS,1.0
ba356_train_00011285,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,63276,66868,354.1551513671875,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_212339_thr10_1.h5,30041,32038,354.18109130859375,WARN,1.0
ba356_train_00011286,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_104154_thr10_1.h5,13994,14856,355.5051574707031,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_182910_thr10_1.h5,43975,46251,355.83197021484375,WARN,1.0
ba356_train_00011287,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_104154_thr10_1.h5,8730,9261,354.7889099121094,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_110806_thr10_1.h5,27456,33056,354.59637451171875,PASS,1.0
ba356_train_00011288,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,88897,91042,356.8580627441406,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_173609_thr10_1.h5,56392,59379,356.79071044921875,PASS,1.0
ba356_train_00011289,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200044_thr10_1.h5,2590,5546,356.0011901855469,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_180009_thr10_1.h5,33039,34793,356.4218444824219,PASS,1.0
ba356_train_00011290,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200044_thr10_1.h5,22872,49085,355.5090026855469,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_212339_thr10_1.h5,49112,52397,355.8199157714844,WARN,1.0
ba356_train_00011291,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101223_thr10_1.h5,1200,1287,355.88037109375,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_100549_thr10_1.h5,29732,35507,355.79620361328125,PASS,1.0
ba356_train_00011292,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103749_thr10_1.h5,90051,95664,357.4659729003906,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_140032_thr10_1.h5,76753,79127,357.4843444824219,WARN,1.0
ba356_train_00011293,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,64906,66460,356.9458923339844,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_205741_thr10_1.h5,89542,95761,356.95867919921875,WARN,1.0
ba356_train_00011294,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,48368,49535,357.3914489746094,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_204120_thr10_1.h5,9074,10925,357.3822021484375,WARN,1.0
ba356_train_00011295,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,39873,74284,356.4377136230469,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_144429_thr10_1.h5,560,573,356.233642578125,PASS,1.0
ba356_train_00011296,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200044_thr10_1.h5,28197,60316,356.0247802734375,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_185308_thr10_1.h5,75473,79489,356.0424499511719,PASS,1.0
